KT,YT,TAZE HAVA ORANI,,T1 ENTHALPY,TAZE HAVA,DÖNÜ? HAVASI,DÖNÜ? HAVASI ENTHALPY,KT,YT,Tmix Enthalpy,,,ÜFLEME ENTHALPY 15 C,TOPLU HAVA DEB?S?,Enthalpy Fark?,13,14,15,16,17,18,19,20,21,22,23,24
28,23,75,28237526,,7500,2500,53.01,26,,64.38,,,44.78,,4.68,,,,,,,,,,,,
28,23,80,28238026,,8000,2000,53.01,26,50%,65.15,,,44.78,,4.87,,,,,,,,,,,,
28,23,85,28238526,,8500,1500,53.01,26,,65.92,,,44.78,,5.05,,,,,,,,,,,,
28,23,90,28239026,,9000,1000,53.01,26,50%,66.68,,,44.78,,5.23,,,,,,,,,,,,
28,23,95,28239526,,9500,500,53.01,26,,67.46,,,44.78,,5.42,,,,,,,,,,,,
28,23,100,282310026,,10000,0,53.01,26,50%,68.23,,,44.78,,5.60,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
28,22,0,2822026,64.42,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
28,22,5,2822526,,500,9500,53.01,26,,53.58,,,44.78,,2.10,,,,,,,,,,,,
28,22,10,28221026,,1000,9000,53.01,26,50%,54.14,,,44.78,,2.24,,,,,,,,,,,,
28,22,15,28221526,,1500,8500,53.01,26,,54.71,,,44.78,,2.37,,,,,,,,,,,,
28,22,20,28222026,,2000,8000,53.01,26,50%,55.27,,,44.78,,2.51,,,,,,,,,,,,
28,22,25,28222526,,2500,7500,53.01,26,,55.84,,,44.78,,2.64,,,,,,,,,,,,
28,22,30,28223026,,3000,7000,53.01,26,50%,56.40,,,44.78,,2.78,,,,,,,,,,,,
28,22,35,28223526,,3500,6500,53.01,26,,56.97,,,44.78,,2.91,,,,,,,,,,,,
28,22,40,28224026,,4000,6000,53.01,26,50%,57.54,,,44.78,,3.05,,,,,,,,,,,,
28,22,45,28224526,,4500,5500,53.01,26,,58.11,,,44.78,,3.18,,,,,,,,,,,,
28,22,50,28225026,,5000,5000,53.01,26,50%,58.68,,,44.78,,3.32,,,,,,,,,,,,
28,22,55,28225526,,5500,4500,53.01,26,,59.25,,,44.78,,3.46,,,,,,,,,,,,
28,22,60,28226026,,6000,4000,53.01,26,50%,59.82,,,44.78,,3.59,,,,,,,,,,,,
28,22,65,28226526,,6500,3500,53.01,26,,60.39,,,44.78,,3.73,,,,,,,,,,,,
28,22,70,28227026,,7000,3000,53.01,26,50%,60.96,,,44.78,,3.86,,,,,,,,,,,,
28,22,75,28227526,,7500,2500,53.01,26,,61.54,,,44.78,,4.00,,,,,,,,,,,,
28,22,80,28228026,,8000,2000,53.01,26,50%,62.11,,,44.78,,4.14,,,,,,,,,,,,
28,22,85,28228526,,8500,1500,53.01,26,,62.69,,,44.78,,4.28,,,,,,,,,,,,
28,22,90,28229026,,9000,1000,53.01,26,50%,63.26,,,44.78,,4.41,,,,,,,,,,,,
28,22,95,28229526,,9500,500,53.01,26,,63.84,,,44.78,,4.55,,,,,,,,,,,,
28,22,100,282210026,,10000,0,53.01,26,50%,64.42,,,44.78,,4.69,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
28,21,0,2821026,60.77,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
28,21,5,2821526,,500,9500,53.01,26,,53.40,,,44.78,,2.06,,,,,,,,,,,,
28,21,10,28211026,,1000,9000,53.01,26,50%,53.78,,,44.78,,2.15,,,,,,,,,,,,
28,21,15,28211526,,1500,8500,53.01,26,,54.17,,,44.78,,2.24,,,,,,,,,,,,
28,21,20,28212026,,2000,8000,53.01,26,50%,54.55,,,44.78,,2.33,,,,,,,,,,,,
28,21,25,28212526,,2500,7500,53.01,26,,54.94,,,44.78,,2.43,,,,,,,,,,,,
28,21,30,28213026,,3000,7000,53.01,26,50%,55.32,,,44.78,,2.52,,,,,,,,,,,,
28,21,35,28213526,,3500,6500,53.01,26,,55.71,,,44.78,,2.61,,,,,,,,,,,,
28,21,40,28214026,,4000,6000,53.01,26,50%,56.09,,,44.78,,2.70,,,,,,,,,,,,
28,21,45,28214526,,4500,5500,53.01,26,,56.48,,,44.78,,2.79,,,,,,,,,,,,
28,21,50,28215026,,5000,5000,53.01,26,50%,56.87,,,44.78,,2.89,,,,,,,,,,,,
28,21,55,28215526,,5500,4500,53.01,26,,57.26,,,44.78,,2.98,,,,,,,,,,,,
28,21,60,28216026,,6000,4000,53.01,26,50%,57.64,,,44.78,,3.07,,,,,,,,,,,,
28,21,65,28216526,,6500,3500,53.01,26,,58.03,,,44.78,,3.16,,,,,,,,,,,,
28,21,70,28217026,,7000,3000,53.01,26,50%,58.42,,,44.78,,3.26,,,,,,,,,,,,
28,21,75,28217526,,7500,2500,53.01,26,,58.81,,,44.78,,3.35,,,,,,,,,,,,
28,21,80,28218026,,8000,2000,53.01,26,50%,59.20,,,44.78,,3.44,,,,,,,,,,,,
28,21,85,28218526,,8500,1500,53.01,26,,59.59,,,44.78,,3.54,,,,,,,,,,,,
28,21,90,28219026,,9000,1000,53.01,26,50%,59.98,,,44.78,,3.63,,,,,,,,,,,,
28,21,95,28219526,,9500,500,53.01,26,,60.38,,,44.78,,3.72,,,,,,,,,,,,
28,21,100,282110026,,10000,0,53.01,26,50%,60.77,,,44.78,,3.82,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
28,20,0,2820026,57.27,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
28,20,5,2820526,,500,9500,53.01,26,,53.22,,,44.78,,2.02,,,,,,,,,,,,
28,20,10,28201026,,1000,9000,53.01,26,50%,53.43,,,44.78,,2.07,,,,,,,,,,,,
28,20,15,28201526,,1500,8500,53.01,26,,53.64,,,44.78,,2.12,,,,,,,,,,,,
28,20,20,28202026,,2000,8000,53.01,26,50%,53.85,,,44.78,,2.17,,,,,,,,,,,,
28,20,25,28202526,,2500,7500,53.01,26,,54.07,,,44.78,,2.22,,,,,,,,,,,,
28,20,30,28203026,,3000,7000,53.01,26,50%,54.28,,,44.78,,2.27,,,,,,,,,,,,
28,20,35,28203526,,3500,6500,53.01,26,,54.49,,,44.78,,2.32,,,,,,,,,,,,
28,20,40,28204026,,4000,6000,53.01,26,50%,54.70,,,44.78,,2.37,,,,,,,,,,,,
28,20,45,28204526,,4500,5500,53.01,26,,54.92,,,44.78,,2.42,,,,,,,,,,,,
28,20,50,28205026,,5000,5000,53.01,26,50%,55.13,,,44.78,,2.47,,,,,,,,,,,,
28,20,55,28205526,,5500,4500,53.01,26,,55.34,,,44.78,,2.52,,,,,,,,,,,,
28,20,60,28206026,,6000,4000,53.01,26,50%,55.55,,,44.78,,2.57,,,,,,,,,,,,
28,20,65,28206526,,6500,3500,53.01,26,,55.77,,,44.78,,2.62,,,,,,,,,,,,
28,20,70,28207026,,7000,3000,53.01,26,50%,55.98,,,44.78,,2.68,,,,,,,,,,,,
28,20,75,28207526,,7500,2500,53.01,26,,56.20,,,44.78,,2.73,,,,,,,,,,,,
28,20,80,28208026,,8000,2000,53.01,26,50%,56.41,,,44.78,,2.78,,,,,,,,,,,,
28,20,85,28208526,,8500,1500,53.01,26,,56.63,,,44.78,,2.83,,,,,,,,,,,,
28,20,90,28209026,,9000,1000,53.01,26,50%,56.84,,,44.78,,2.88,,,,,,,,,,,,
28,20,95,28209526,,9500,500,53.01,26,,57.06,,,44.78,,2.93,,,,,,,,,,,,
28,20,100,282010026,,10000,0,53.01,26,50%,57.27,,,44.78,,2.98,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
27,26,0,2726026,80.74,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
27,26,5,2726526,,500,9500,53.01,26,,54.37,,,44.78,,2.29,,,,,,,,,,,,
27,26,10,27261026,,1000,9000,53.01,26,50%,55.73,,,44.78,,2.62,,,,,,,,,,,,
27,26,15,27261526,,1500,8500,53.01,26,,57.10,,,44.78,,2.94,,,,,,,,,,,,
27,26,20,27262026,,2000,8000,53.01,26,50%,58.47,,,44.78,,3.27,,,,,,,,,,,,
27,26,25,27262526,,2500,7500,53.01,26,,59.84,,,44.78,,3.60,,,,,,,,,,,,
27,26,30,27263026,,3000,7000,53.01,26,50%,61.21,,,44.78,,3.92,,,,,,,,,,,,
27,26,35,27263526,,3500,6500,53.01,26,,62.59,,,44.78,,4.25,,,,,,,,,,,,
27,26,40,27264026,,4000,6000,53.01,26,50%,63.97,,,44.78,,4.58,,,,,,,,,,,,
27,26,45,27264526,,4500,5500,53.01,26,,65.36,,,44.78,,4.91,,,,,,,,,,,,
27,26,50,27265026,,5000,5000,53.01,26,50%,66.74,,,44.78,,5.24,,,,,,,,,,,,
27,26,55,27265526,,5500,4500,53.01,26,,68.13,,,44.78,,5.58,,,,,,,,,,,,
27,26,60,27266026,,6000,4000,53.01,26,50%,69.52,,,44.78,,5.91,,,,,,,,,,,,
27,26,65,27266526,,6500,3500,53.01,26,,70.92,,,44.78,,6.24,,,,,,,,,,,,
27,26,70,27267026,,7000,3000,53.01,26,50%,72.31,,,44.78,,6.58,,,,,,,,,,,,
27,26,75,27267526,,7500,2500,53.01,26,,73.71,,,44.78,,6.91,,,,,,,,,,,,
27,26,80,27268026,,8000,2000,53.01,26,50%,75.11,,,44.78,,7.24,,,,,,,,,,,,
27,26,85,27268526,,8500,1500,53.01,26,,76.52,,,44.78,,7.58,,,,,,,,,,,,
27,26,90,27269026,,9000,1000,53.01,26,50%,77.92,,,44.78,,7.92,,,,,,,,,,,,
27,26,95,27269526,,9500,500,53.01,26,,79.33,,,44.78,,8.25,,,,,,,,,,,,
27,26,100,272610026,,10000,0,53.01,26,50%,80.74,,,44.78,,8.59,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
27,25,0,2725026,76.4,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
27,25,5,2725526,,500,9500,53.01,26,,54.16,,,44.78,,2.24,,,,,,,,,,,,
27,25,10,27251026,,1000,9000,53.01,26,50%,55.31,,,44.78,,2.51,,,,,,,,,,,,
27,25,15,27251526,,1500,8500,53.01,26,,56.47,,,44.78,,2.79,,,,,,,,,,,,
27,25,20,27252026,,2000,8000,53.01,26,50%,57.62,,,44.78,,3.07,,,,,,,,,,,,
27,25,25,27252526,,2500,7500,53.01,26,,58.78,,,44.78,,3.34,,,,,,,,,,,,
27,25,30,27253026,,3000,7000,53.01,26,50%,59.94,,,44.78,,3.62,,,,,,,,,,,,
27,25,35,27253526,,3500,6500,53.01,26,,61.11,,,44.78,,3.90,,,,,,,,,,,,
27,25,40,27254026,,4000,6000,53.01,26,50%,62.27,,,44.78,,4.18,,,,,,,,,,,,
27,25,45,27254526,,4500,5500,53.01,26,,63.44,,,44.78,,4.46,,,,,,,,,,,,
27,25,50,27255026,,5000,5000,53.01,26,50%,64.60,,,44.78,,4.73,,,,,,,,,,,,
27,25,55,27255526,,5500,4500,53.01,26,,65.78,,,44.78,,5.01,,,,,,,,,,,,
27,25,60,27256026,,6000,4000,53.01,26,50%,66.95,,,44.78,,5.30,,,,,,,,,,,,
27,25,65,27256526,,6500,3500,53.01,26,,68.13,,,44.78,,5.58,,,,,,,,,,,,
27,25,70,27257026,,7000,3000,53.01,26,50%,69.30,,,44.78,,5.86,,,,,,,,,,,,
27,25,75,27257526,,7500,2500,53.01,26,,70.48,,,44.78,,6.14,,,,,,,,,,,,
27,25,80,27258026,,8000,2000,53.01,26,50%,71.66,,,44.78,,6.42,,,,,,,,,,,,
27,25,85,27258526,,8500,1500,53.01,26,,72.85,,,44.78,,6.70,,,,,,,,,,,,
27,25,90,27259026,,9000,1000,53.01,26,50%,74.03,,,44.78,,6.99,,,,,,,,,,,,
27,25,95,27259526,,9500,500,53.01,26,,75.22,,,44.78,,7.27,,,,,,,,,,,,
27,25,100,272510026,,10000,0,53.01,26,50%,76.40,,,44.78,,7.55,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
27,24,0,2724026,72.25,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
27,24,5,2724526,,500,9500,53.01,26,,53.96,,,44.78,,2.19,,,,,,,,,,,,
27,24,10,27241026,,1000,9000,53.01,26,50%,54.91,,,44.78,,2.42,,,,,,,,,,,,
27,24,15,27241526,,1500,8500,53.01,26,,55.86,,,44.78,,2.65,,,,,,,,,,,,
27,24,20,27242026,,2000,8000,53.01,26,50%,56.81,,,44.78,,2.87,,,,,,,,,,,,
27,24,25,27242526,,2500,7500,53.01,26,,57.77,,,44.78,,3.10,,,,,,,,,,,,
27,24,30,27243026,,3000,7000,53.01,26,50%,58.72,,,44.78,,3.33,,,,,,,,,,,,
27,24,35,27243526,,3500,6500,53.01,26,,59.68,,,44.78,,3.56,,,,,,,,,,,,
27,24,40,27244026,,4000,6000,53.01,26,50%,60.64,,,44.78,,3.79,,,,,,,,,,,,
27,24,45,27244526,,4500,5500,53.01,26,,61.60,,,44.78,,4.02,,,,,,,,,,,,
27,24,50,27245026,,5000,5000,53.01,26,50%,62.56,,,44.78,,4.25,,,,,,,,,,,,
27,24,55,27245526,,5500,4500,53.01,26,,63.52,,,44.78,,4.48,,,,,,,,,,,,
27,24,60,27246026,,6000,4000,53.01,26,50%,64.48,,,44.78,,4.71,,,,,,,,,,,,
27,24,65,27246526,,6500,3500,53.01,26,,65.45,,,44.78,,4.94,,,,,,,,,,,,
27,24,70,27247026,,7000,3000,53.01,26,50%,66.42,,,44.78,,5.17,,,,,,,,,,,,
27,24,75,27247526,,7500,2500,53.01,26,,67.39,,,44.78,,5.40,,,,,,,,,,,,
27,24,80,27248026,,8000,2000,53.01,26,50%,68.35,,,44.78,,5.63,,,,,,,,,,,,
27,24,85,27248526,,8500,1500,53.01,26,,69.33,,,44.78,,5.86,,,,,,,,,,,,
27,24,90,27249026,,9000,1000,53.01,26,50%,70.30,,,44.78,,6.10,,,,,,,,,,,,
27,24,95,27249526,,9500,500,53.01,26,,71.28,,,44.78,,6.33,,,,,,,,,,,,
27,24,100,272410026,,10000,0,53.01,26,50%,72.25,,,44.78,,6.56,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
27,23,0,2723026,68.27,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
27,23,5,2723526,,500,9500,53.01,26,,53.77,,,44.78,,2.15,,,,,,,,,,,,
27,23,10,27231026,,1000,9000,53.01,26,50%,54.52,,,44.78,,2.33,,,,,,,,,,,,
27,23,15,27231526,,1500,8500,53.01,26,,55.28,,,44.78,,2.51,,,,,,,,,,,,
27,23,20,27232026,,2000,8000,53.01,26,50%,56.03,,,44.78,,2.69,,,,,,,,,,,,
27,23,25,27232526,,2500,7500,53.01,26,,56.79,,,44.78,,2.87,,,,,,,,,,,,
27,23,30,27233026,,3000,7000,53.01,26,50%,57.55,,,44.78,,3.05,,,,,,,,,,,,
27,23,35,27233526,,3500,6500,53.01,26,,58.31,,,44.78,,3.23,,,,,,,,,,,,
27,23,40,27234026,,4000,6000,53.01,26,50%,59.07,,,44.78,,3.41,,,,,,,,,,,,
27,23,45,27234526,,4500,5500,53.01,26,,59.83,,,44.78,,3.59,,,,,,,,,,,,
27,23,50,27235026,,5000,5000,53.01,26,50%,60.59,,,44.78,,3.78,,,,,,,,,,,,
27,23,55,27235526,,5500,4500,53.01,26,,61.36,,,44.78,,3.96,,,,,,,,,,,,
27,23,60,27236026,,6000,4000,53.01,26,50%,62.12,,,44.78,,4.14,,,,,,,,,,,,
27,23,65,27236526,,6500,3500,53.01,26,,62.89,,,44.78,,4.32,,,,,,,,,,,,
27,23,70,27237026,,7000,3000,53.01,26,50%,63.65,,,44.78,,4.51,,,,,,,,,,,,
27,23,75,27237526,,7500,2500,53.01,26,,64.42,,,44.78,,4.69,,,,,,,,,,,,
27,23,80,27238026,,8000,2000,53.01,26,50%,65.19,,,44.78,,4.87,,,,,,,,,,,,
27,23,85,27238526,,8500,1500,53.01,26,,65.96,,,44.78,,5.06,,,,,,,,,,,,
27,23,90,27239026,,9000,1000,53.01,26,50%,66.72,,,44.78,,5.24,,,,,,,,,,,,
27,23,95,27239526,,9500,500,53.01,26,,67.50,,,44.78,,5.43,,,,,,,,,,,,
27,23,100,272310026,,10000,0,53.01,26,50%,68.27,,,44.78,,5.61,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
27,22,0,2722026,64.46,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
27,22,5,2722526,,500,9500,53.01,26,,53.58,,,44.78,,2.10,,,,,,,,,,,,
27,22,10,27221026,,1000,9000,53.01,26,50%,54.14,,,44.78,,2.24,,,,,,,,,,,,
27,22,15,27221526,,1500,8500,53.01,26,,54.71,,,44.78,,2.37,,,,,,,,,,,,
27,22,20,27222026,,2000,8000,53.01,26,50%,55.28,,,44.78,,2.51,,,,,,,,,,,,
27,22,25,27222526,,2500,7500,53.01,26,,55.85,,,44.78,,2.64,,,,,,,,,,,,
27,22,30,27223026,,3000,7000,53.01,26,50%,56.42,,,44.78,,2.78,,,,,,,,,,,,
27,22,35,27223526,,3500,6500,53.01,26,,56.78,,,44.78,,2.87,,,,,,,,,,,,
27,22,40,27224026,,4000,6000,53.01,26,50%,57.14,,,44.78,,2.95,,,,,,,,,,,,
27,22,45,27224526,,4500,5500,53.01,26,,57.92,,,44.78,,3.14,,,,,,,,,,,,
27,22,50,27225026,,5000,5000,53.01,26,50%,58.70,,,44.78,,3.32,,,,,,,,,,,,
27,22,55,27225526,,5500,4500,53.01,26,,59.28,,,44.78,,3.46,,,,,,,,,,,,
27,22,60,27226026,,6000,4000,53.01,26,50%,59.85,,,44.78,,3.60,,,,,,,,,,,,
27,22,65,27226526,,6500,3500,53.01,26,,60.43,,,44.78,,3.74,,,,,,,,,,,,
27,22,70,27227026,,7000,3000,53.01,26,50%,61.00,,,44.78,,3.87,,,,,,,,,,,,
27,22,75,27227526,,7500,2500,53.01,26,,61.58,,,44.78,,4.01,,,,,,,,,,,,
27,22,80,27228026,,8000,2000,53.01,26,50%,62.15,,,44.78,,4.15,,,,,,,,,,,,
27,22,85,27228526,,8500,1500,53.01,26,,62.73,,,44.78,,4.29,,,,,,,,,,,,
27,22,90,27229026,,9000,1000,53.01,26,50%,63.30,,,44.78,,4.42,,,,,,,,,,,,
27,22,95,27229526,,9500,500,53.01,26,,63.88,,,44.78,,4.56,,,,,,,,,,,,
27,22,100,272210026,,10000,0,53.01,26,50%,64.46,,,44.78,,4.70,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
27,21,0,2721026,60.8,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
27,21,5,2721526,,500,9500,53.01,26,,53.40,,,44.78,,2.06,,,,,,,,,,,,
27,21,10,27211026,,1000,9000,53.01,26,50%,53.78,,,44.78,,2.15,,,,,,,,,,,,
27,21,15,27211526,,1500,8500,53.01,26,,54.20,,,44.78,,2.25,,,,,,,,,,,,
27,21,20,27212026,,2000,8000,53.01,26,50%,54.62,,,44.78,,2.35,,,,,,,,,,,,
27,21,25,27212526,,2500,7500,53.01,26,,54.98,,,44.78,,2.43,,,,,,,,,,,,
27,21,30,27213026,,3000,7000,53.01,26,50%,55.33,,,44.78,,2.52,,,,,,,,,,,,
27,21,35,27213526,,3500,6500,53.01,26,,55.72,,,44.78,,2.61,,,,,,,,,,,,
27,21,40,27214026,,4000,6000,53.01,26,50%,56.11,,,44.78,,2.71,,,,,,,,,,,,
27,21,45,27214526,,4500,5500,53.01,26,,56.50,,,44.78,,2.80,,,,,,,,,,,,
27,21,50,27215026,,5000,5000,53.01,26,50%,56.89,,,44.78,,2.89,,,,,,,,,,,,
27,21,55,27215526,,5500,4500,53.01,26,,57.28,,,44.78,,2.99,,,,,,,,,,,,
27,21,60,27216026,,6000,4000,53.01,26,50%,57.67,,,44.78,,3.08,,,,,,,,,,,,
27,21,65,27216526,,6500,3500,53.01,26,,58.06,,,44.78,,3.17,,,,,,,,,,,,
27,21,70,27217026,,7000,3000,53.01,26,50%,58.45,,,44.78,,3.26,,,,,,,,,,,,
27,21,75,27217526,,7500,2500,53.01,26,,58.84,,,44.78,,3.36,,,,,,,,,,,,
27,21,80,27218026,,8000,2000,53.01,26,50%,59.23,,,44.78,,3.45,,,,,,,,,,,,
27,21,85,27218526,,8500,1500,53.01,26,,59.63,,,44.78,,3.55,,,,,,,,,,,,
27,21,90,27219026,,9000,1000,53.01,26,50%,60.02,,,44.78,,3.64,,,,,,,,,,,,
27,21,95,27219526,,9500,500,53.01,26,,30.01,,,44.78,,-3.53,,,,,,,,,,,,
27,21,100,272110026,,10000,0,53.01,26,50%,,,,44.78,,-10.70,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
27,20,0,2720026,57.3,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
27,20,5,2720526,,500,9500,53.01,26,,53.22,,,44.78,,2.02,,,,,,,,,,,,
27,20,10,27201026,,1000,9000,53.01,26,50%,53.43,,,44.78,,2.07,,,,,,,,,,,,
27,20,15,27201526,,1500,8500,53.01,26,,53.65,,,44.78,,2.12,,,,,,,,,,,,
27,20,20,27202026,,2000,8000,53.01,26,50%,53.86,,,44.78,,2.17,,,,,,,,,,,,
27,20,25,27202526,,2500,7500,53.01,26,,54.08,,,44.78,,2.22,,,,,,,,,,,,
27,20,30,27203026,,3000,7000,53.01,26,50%,54.29,,,44.78,,2.27,,,,,,,,,,,,
27,20,35,27203526,,3500,6500,53.01,26,,54.51,,,44.78,,2.32,,,,,,,,,,,,
27,20,40,27204026,,4000,6000,53.01,26,50%,54.72,,,44.78,,2.37,,,,,,,,,,,,
27,20,45,27204526,,4500,5500,53.01,26,,54.94,,,44.78,,2.43,,,,,,,,,,,,
27,20,50,27205026,,5000,5000,53.01,26,50%,55.15,,,44.78,,2.48,,,,,,,,,,,,
27,20,55,27205526,,5500,4500,53.01,26,,55.37,,,44.78,,2.53,,,,,,,,,,,,
27,20,60,27206026,,6000,4000,53.01,26,50%,55.58,,,44.78,,2.58,,,,,,,,,,,,
27,20,65,27206526,,6500,3500,53.01,26,,55.80,,,44.78,,2.63,,,,,,,,,,,,
27,20,70,27207026,,7000,3000,53.01,26,50%,56.01,,,44.78,,2.68,,,,,,,,,,,,
27,20,75,27207526,,7500,2500,53.01,26,,56.23,,,44.78,,2.73,,,,,,,,,,,,
27,20,80,27208026,,8000,2000,53.01,26,50%,56.44,,,44.78,,2.78,,,,,,,,,,,,
27,20,85,27208526,,8500,1500,53.01,26,,56.66,,,44.78,,2.84,,,,,,,,,,,,
27,20,90,27209026,,9000,1000,53.01,26,50%,56.87,,,44.78,,2.89,,,,,,,,,,,,
27,20,95,27209526,,9500,500,53.01,26,,57.09,,,44.78,,2.94,,,,,,,,,,,,
27,20,100,272010026,,10000,0,53.01,26,50%,57.30,,,44.78,,2.99,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
26,26,0,2626026,80.79,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
26,26,5,2626526,,500,9500,53.01,26,,54.38,,,44.78,,2.29,,,,,,,,,,,,
26,26,10,26261026,,1000,9000,53.01,26,50%,55.74,,,44.78,,2.62,,,,,,,,,,,,
26,26,15,26261526,,1500,8500,53.01,26,,57.12,,,44.78,,2.95,,,,,,,,,,,,
26,26,20,26262026,,2000,8000,53.01,26,50%,58.49,,,44.78,,3.27,,,,,,,,,,,,
26,26,25,26262526,,2500,7500,53.01,26,,59.87,,,44.78,,3.60,,,,,,,,,,,,
26,26,30,26263026,,3000,7000,53.01,26,50%,61.24,,,44.78,,3.93,,,,,,,,,,,,
26,26,35,26263526,,3500,6500,53.01,26,,62.63,,,44.78,,4.26,,,,,,,,,,,,
26,26,40,26264026,,4000,6000,53.01,26,50%,64.01,,,44.78,,4.59,,,,,,,,,,,,
26,26,45,26264526,,4500,5500,53.01,26,,65.40,,,44.78,,4.92,,,,,,,,,,,,
26,26,50,26265026,,5000,5000,53.01,26,50%,66.78,,,44.78,,5.25,,,,,,,,,,,,
26,26,55,26265526,,5500,4500,53.01,26,,68.17,,,44.78,,5.59,,,,,,,,,,,,
26,26,60,26266026,,6000,4000,53.01,26,50%,69.56,,,44.78,,5.92,,,,,,,,,,,,
26,26,65,26266526,,6500,3500,53.01,26,,70.96,,,44.78,,6.25,,,,,,,,,,,,
26,26,70,26267026,,7000,3000,53.01,26,50%,72.35,,,44.78,,6.58,,,,,,,,,,,,
26,26,75,26267526,,7500,2500,53.01,26,,73.75,,,44.78,,6.92,,,,,,,,,,,,
26,26,80,26268026,,8000,2000,53.01,26,50%,75.15,,,44.78,,7.25,,,,,,,,,,,,
26,26,85,26268526,,8500,1500,53.01,26,,76.56,,,44.78,,7.59,,,,,,,,,,,,
26,26,90,26269026,,9000,1000,53.01,26,50%,77.97,,,44.78,,7.93,,,,,,,,,,,,
26,26,95,26269526,,9500,500,53.01,26,,79.38,,,44.78,,8.26,,,,,,,,,,,,
26,26,100,262610026,,10000,0,53.01,26,50%,80.79,,,44.78,,8.60,,,,,,,,,,,,
,,,26,,,,53.01,26,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
26,25,0,2625026,76.45,0,10000,53.01,26,50%,53.01,,,44.78,,1.97,,,,,,,,,,,,
26,25,5,2625526,,500,9500,53.01,26,,54.17,,,44.78,,2.24,,,,,,,,,,,,
26,25,10,26251026,,1000,9000,53.01,26,50%,55.32,,,44.78,,2.52,,,,,,,,,,,,
26,25,15,26251526,,1500,8500,53.01,26,,56.48,,,44.78,,2.79,,,,,,,,,,,,
26,25,20,26252026,,2000,8000,53.01,26,50%,57.64,,,44.78,,3.07,,,,,,,,,,,,
26,25,25,26252526,,2500,7500,53.01,26,,58.81,,,44.78,,3.35,,,,,,,,,,,,
26,25,30,26253026,,3000,7000,53.01,26,50%,59.97,,,44.78,,3.63,,,,,,,,,,,,
26,25,35,26253526,,3500,6500,53.01,26,,61.14,,,44.78,,3.91,,,,,,,,,,,,
26,25,40,26254026,,4000,6000,53.01,26,50%,62.30,,,44.78,,4.18,,,,,,,,,,,,
26,25,45,26254526,,4500,5500,53.01,26,,63.47,,,44.78,,4.46,,,,,,,,,,,,
26,25,50,26255026,,5000,5000,53.01,26,50%,64.64,,,44.78,,4.74,,,,,,,,,,,,
26,25,55,26255526,,5500,4500,53.01,26,,65.82,,,44.78,,5.02,,,,,,,,,,,,
26,25,60,26256026,,6000,4000,53.01,26,50%,66.99,,,44.78,,5.30,,,,,,,,,,,,
26,25,65,26256526,,6500,3500,53.01,26,,68.17,,,44.78,,5.59,,,,,,,,,,,,
26,25,70,26257026,,7000,3000,53.01,26,50%,69.34,,,44.78,,5.87,,,,,,,,,,,,
26,25,75,26257526,,7500,2500,53.01,26,,70.52,,,44.78,,6.15,,,,,,,,,,,,
26,25,80,26258026,,8000,2000,53.01,26,50%,71.70,,,44.78,,6.43,,,,,,,,,,,,
26,25,85,26258526,,8500,1500,53.01,26,,72.89,,,44.78,,6.71,,,,,,,,,,,,
26,25,90,26259026,,9000,1000,53.01,26,50%,74.07,,,44.78,,7.00,,,,,,,,,,,,
