KT,YT,TAZE HAVA ORANI,concat,TAZE HAVA,DÖNÜ? HAVASI,DÖNÜ? HAVASI ENTHALPY,KT,YT,Tmix Enthalpy,ÜFLEME ENTHALPY 15 C,Enthalpy Fark?,13,14,15,16,17,18,19,20,21,22,23,24
38,28,0,3828055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
38,28,5,3828555.69,,,55.69,27,,57.305,44.78,2.99,,,,,,,,,,,,
38,28,10,38281055.69,1000,9000,55.69,27,,58.92,44.78,3.38,,,,,,,,,,,,
38,28,15,38281555.69,,,55.69,27,,60.55,44.78,3.77,,,,,,,,,,,,
38,28,20,38282055.69,2000,8000,55.69,27,,62.18,44.78,4.16,,,,,,,,,,,,
38,28,25,38282555.69,,,55.69,27,,63.83,44.78,4.55,,,,,,,,,,,,
38,28,30,38283055.69,3000,7000,55.69,27,,65.48,44.78,4.94,,,,,,,,,,,,
38,28,35,38283555.69,,,55.69,27,,67.14,44.78,5.34,,,,,,,,,,,,
38,28,40,38284055.69,4000,6000,55.69,27,,68.80,44.78,5.74,,,,,,,,,,,,
38,28,45,38284555.69,,,55.69,27,,70.48,44.78,6.14,,,,,,,,,,,,
38,28,50,38285055.69,5000,5000,55.69,27,,72.16,44.78,6.54,,,,,,,,,,,,
38,28,55,38285555.69,,,55.69,27,,73.855,44.78,6.94,,,,,,,,,,,,
38,28,60,38286055.69,6000,4000,55.69,27,,75.55,44.78,7.35,,,,,,,,,,,,
38,28,65,38286555.69,,,55.69,27,,77.265,44.78,7.76,,,,,,,,,,,,
38,28,70,38287055.69,7000,3000,55.69,27,,78.98,44.78,8.17,,,,,,,,,,,,
38,28,75,38287555.69,,,55.69,27,,80.71,44.78,8.58,,,,,,,,,,,,
38,28,80,38288055.69,8000,2000,55.69,27,,82.44,44.78,8.99,,,,,,,,,,,,
38,28,85,38288555.69,,,55.69,27,,84.185,44.78,9.41,,,,,,,,,,,,
38,28,90,38289055.69,9000,1000,55.69,27,,85.93,44.78,9.83,,,,,,,,,,,,
38,28,95,38289555.69,,,55.69,27,,87.695,44.78,10.25,,,,,,,,,,,,
38,28,100,382810055.69,10000,0,55.69,27,,89.46,44.78,10.67,,,,,,,,,,,,
,,,55.69,,,55.69,27,,72.575,44.78,6.64,,,,,,,,,,,,
37,27,0,3727055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
37,27,5,3727555.69,,,55.69,27,,57.09,44.78,2.94,,,,,,,,,,,,
37,27,10,37271055.69,1000,9000,55.69,27,,58.49,44.78,3.27,,,,,,,,,,,,
37,27,15,37271555.69,,,55.69,27,,59.9,44.78,3.61,,,,,,,,,,,,
37,27,20,37272055.69,2000,8000,55.69,27,,61.31,44.78,3.95,,,,,,,,,,,,
37,27,25,37272555.69,,,55.69,27,,62.735,44.78,4.29,,,,,,,,,,,,
37,27,30,37273055.69,3000,7000,55.69,27,,64.16,44.78,4.63,,,,,,,,,,,,
37,27,35,37273555.69,,,55.69,27,,65.595,44.78,4.97,,,,,,,,,,,,
37,27,40,37274055.69,4000,6000,55.69,27,,67.03,44.78,5.31,,,,,,,,,,,,
37,27,45,37274555.69,,,55.69,27,,68.475,44.78,5.66,,,,,,,,,,,,
37,27,50,37275055.69,5000,5000,55.69,27,,69.92,44.78,6.00,,,,,,,,,,,,
37,27,55,37275555.69,,,55.69,27,,71.38,44.78,6.35,,,,,,,,,,,,
37,27,60,37276055.69,6000,4000,55.69,27,,72.84,44.78,6.70,,,,,,,,,,,,
37,27,65,37276555.69,,,55.69,27,,74.315,44.78,7.05,,,,,,,,,,,,
37,27,70,37277055.69,7000,3000,55.69,27,,75.79,44.78,7.41,,,,,,,,,,,,
37,27,75,37277555.69,,,55.69,27,,77.275,44.78,7.76,,,,,,,,,,,,
37,27,80,37278055.69,8000,2000,55.69,27,,78.76,44.78,8.12,,,,,,,,,,,,
37,27,85,37278555.69,,,55.69,27,,80.26,44.78,8.47,,,,,,,,,,,,
37,27,90,37279055.69,9000,1000,55.69,27,,81.76,44.78,8.83,,,,,,,,,,,,
37,27,95,37279555.69,,,55.69,27,,83.275,44.78,9.19,,,,,,,,,,,,
37,27,100,372710055.69,10000,0,55.69,27,,84.79,44.78,9.56,,,,,,,,,,,,
,,,55.69,,,55.69,27,,70.24,44.78,6.08,,,,,,,,,,,,
37,28,0,3728055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
37,28,5,3728555.69,,,55.69,27,,57.315,44.78,2.99,,,,,,,,,,,,
37,28,10,37281055.69,1000,9000,55.69,27,,58.94,44.78,3.38,,,,,,,,,,,,
37,28,15,37281555.69,,,55.69,27,,60.575,44.78,3.77,,,,,,,,,,,,
37,28,20,37282055.69,2000,8000,55.69,27,,62.21,44.78,4.16,,,,,,,,,,,,
37,28,25,37282555.69,,,55.69,27,,63.86,44.78,4.56,,,,,,,,,,,,
37,28,30,37283055.69,3000,7000,55.69,27,,65.51,44.78,4.95,,,,,,,,,,,,
37,28,35,37283555.69,,,55.69,27,,67.175,44.78,5.35,,,,,,,,,,,,
37,28,40,37284055.69,4000,6000,55.69,27,,68.84,44.78,5.75,,,,,,,,,,,,
37,28,45,37284555.69,,,55.69,27,,70.52,44.78,6.15,,,,,,,,,,,,
37,28,50,37285055.69,5000,5000,55.69,27,,72.2,44.78,6.55,,,,,,,,,,,,
37,28,55,37285555.69,,,55.69,27,,73.9,44.78,6.96,,,,,,,,,,,,
37,28,60,37286055.69,6000,4000,55.69,27,,75.6,44.78,7.36,,,,,,,,,,,,
37,28,65,37286555.69,,,55.69,27,,77.315,44.78,7.77,,,,,,,,,,,,
37,28,70,37287055.69,7000,3000,55.69,27,,79.03,44.78,8.18,,,,,,,,,,,,
37,28,75,37287555.69,,,55.69,27,,80.76,44.78,8.59,,,,,,,,,,,,
37,28,80,37288055.69,8000,2000,55.69,27,,82.49,44.78,9.01,,,,,,,,,,,,
37,28,85,37288555.69,,,55.69,27,,84.235,44.78,9.42,,,,,,,,,,,,
37,28,90,37289055.69,9000,1000,55.69,27,,85.98,44.78,9.84,,,,,,,,,,,,
37,28,95,37289555.69,,,55.69,27,,87.745,44.78,10.26,,,,,,,,,,,,
37,28,100,372810055.69,10000,0,55.69,27,,89.51,44.78,10.68,,,,,,,,,,,,
,,,55.69,,,55.69,27,,72.6,44.78,6.64,,,,,,,,,,,,
36,27,0,3627055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
36,27,5,3627555.69,,,55.69,27,,57.095,44.78,2.94,,,,,,,,,,,,
36,27,10,36271055.69,1000,9000,55.69,27,,58.5,44.78,3.28,,,,,,,,,,,,
36,27,15,36271555.69,,,55.69,27,,59.915,44.78,3.61,,,,,,,,,,,,
36,27,20,36272055.69,2000,8000,55.69,27,,61.33,44.78,3.95,,,,,,,,,,,,
36,27,25,36272555.69,,,55.69,27,,62.755,44.78,4.29,,,,,,,,,,,,
36,27,30,36273055.69,3000,7000,55.69,27,,64.18,44.78,4.63,,,,,,,,,,,,
36,27,35,36273555.69,,,55.69,27,,65.62,44.78,4.98,,,,,,,,,,,,
36,27,40,36274055.69,4000,6000,55.69,27,,67.06,44.78,5.32,,,,,,,,,,,,
36,27,45,36274555.69,,,55.69,27,,68.51,44.78,5.67,,,,,,,,,,,,
36,27,50,36275055.69,5000,5000,55.69,27,,69.96,44.78,6.01,,,,,,,,,,,,
36,27,55,36275555.69,,,55.69,27,,71.425,44.78,6.36,,,,,,,,,,,,
36,27,60,36276055.69,6000,4000,55.69,27,,72.89,44.78,6.71,,,,,,,,,,,,
36,27,65,36276555.69,,,55.69,27,,74.365,44.78,7.07,,,,,,,,,,,,
36,27,70,36277055.69,7000,3000,55.69,27,,75.84,44.78,7.42,,,,,,,,,,,,
36,27,75,36277555.69,,,55.69,27,,77.325,44.78,7.77,,,,,,,,,,,,
36,27,80,36278055.69,8000,2000,55.69,27,,78.81,44.78,8.13,,,,,,,,,,,,
36,27,85,36278555.69,,,55.69,27,,80.31,44.78,8.49,,,,,,,,,,,,
36,27,90,36279055.69,9000,1000,55.69,27,,81.81,44.78,8.84,,,,,,,,,,,,
36,27,95,36279555.69,,,55.69,27,,83.325,44.78,9.21,,,,,,,,,,,,
36,27,100,362710055.69,10000,0,55.69,27,,84.84,44.78,9.57,,,,,,,,,,,,
,,,55.69,,,55.69,27,,70.265,44.78,6.09,,,,,,,,,,,,
36,28,0,3628055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
36,28,5,3628555.69,,,55.69,27,,57.32,44.78,3.00,,,,,,,,,,,,
36,28,10,36281055.69,1000,9000,55.69,27,,58.95,44.78,3.38,,,,,,,,,,,,
36,28,15,36281555.69,,,55.69,27,,60.59,44.78,3.78,,,,,,,,,,,,
36,28,20,36282055.69,2000,8000,55.69,27,,62.23,44.78,4.17,,,,,,,,,,,,
36,28,25,36282555.69,,,55.69,27,,63.885,44.78,4.56,,,,,,,,,,,,
36,28,30,36283055.69,3000,7000,55.69,27,,65.54,44.78,4.96,,,,,,,,,,,,
36,28,35,36283555.69,,,55.69,27,,67.21,44.78,5.36,,,,,,,,,,,,
36,28,40,36284055.69,4000,6000,55.69,27,,68.88,44.78,5.76,,,,,,,,,,,,
36,28,45,36284555.69,,,55.69,27,,70.565,44.78,6.16,,,,,,,,,,,,
36,28,50,36285055.69,5000,5000,55.69,27,,72.25,44.78,6.56,,,,,,,,,,,,
36,28,55,36285555.69,,,55.69,27,,73.95,44.78,6.97,,,,,,,,,,,,
36,28,60,36286055.69,6000,4000,55.69,27,,75.65,44.78,7.37,,,,,,,,,,,,
36,28,65,36286555.69,,,55.69,27,,77.37,44.78,7.78,,,,,,,,,,,,
36,28,70,36287055.69,7000,3000,55.69,27,,79.08,44.78,8.19,,,,,,,,,,,,
36,28,75,36287555.69,,,55.69,27,,80.81,44.78,8.61,,,,,,,,,,,,
36,28,80,36288055.69,8000,2000,55.69,27,,82.54,44.78,9.02,,,,,,,,,,,,
36,28,85,36288555.69,,,55.69,27,,84.29,44.78,9.44,,,,,,,,,,,,
36,28,90,36289055.69,9000,1000,55.69,27,,86.04,44.78,9.85,,,,,,,,,,,,
36,28,95,36289555.69,,,55.69,27,,87.8,44.78,10.27,,,,,,,,,,,,
36,28,100,362810055.69,10000,0,55.69,27,,89.56,44.78,10.70,,,,,,,,,,,,
,,,55.69,,,55.69,27,,72.625,44.78,6.65,,,,,,,,,,,,
35,27,0,3527055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
35,27,5,3527555.69,,,55.69,27,,57.1,44.78,2.94,,,,,,,,,,,,
35,27,10,35271055.69,1000,9000,55.69,27,,58.51,44.78,3.28,,,,,,,,,,,,
35,27,15,35271555.69,,,55.69,27,,59.93,44.78,3.62,,,,,,,,,,,,
35,27,20,35272055.69,2000,8000,55.69,27,,61.35,44.78,3.96,,,,,,,,,,,,
35,27,25,35272555.69,,,55.69,27,,62.78,44.78,4.30,,,,,,,,,,,,
35,27,30,35273055.69,3000,7000,55.69,27,,64.21,44.78,4.64,,,,,,,,,,,,
35,27,35,35273555.69,,,55.69,27,,65.655,44.78,4.99,,,,,,,,,,,,
35,27,40,35274055.69,4000,6000,55.69,27,,67.1,44.78,5.33,,,,,,,,,,,,
35,27,45,35274555.69,,,55.69,27,,68.555,44.78,5.68,,,,,,,,,,,,
35,27,50,35275055.69,5000,5000,55.69,27,,70.01,44.78,6.03,,,,,,,,,,,,
35,27,55,35275555.69,,,55.69,27,,71.475,44.78,6.38,,,,,,,,,,,,
35,27,60,35276055.69,6000,4000,55.69,27,,72.94,44.78,6.73,,,,,,,,,,,,
35,27,65,35276555.69,,,55.69,27,,74.415,44.78,7.08,,,,,,,,,,,,
35,27,70,35277055.69,7000,3000,55.69,27,,75.89,44.78,7.43,,,,,,,,,,,,
35,27,75,35277555.69,,,55.69,27,,77.375,44.78,7.78,,,,,,,,,,,,
35,27,80,35278055.69,8000,2000,55.69,27,,78.86,44.78,8.14,,,,,,,,,,,,
35,27,85,35278555.69,,,55.69,27,,80.36,44.78,8.50,,,,,,,,,,,,
35,27,90,35279055.69,9000,1000,55.69,27,,81.86,44.78,8.86,,,,,,,,,,,,
35,27,95,35279555.69,,,55.69,27,,83.375,44.78,9.22,,,,,,,,,,,,
35,27,100,352710055.69,10000,0,55.69,27,,84.89,44.78,9.58,,,,,,,,,,,,
,,,55.69,,,55.69,27,,70.29,44.78,6.09,,,,,,,,,,,,
35,28,0,3528055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
35,28,5,3528555.69,,,55.69,27,,57.325,44.78,3.00,,,,,,,,,,,,
35,28,10,35281055.69,1000,9000,55.69,27,,58.96,44.78,3.39,,,,,,,,,,,,
35,28,15,35281555.69,,,55.69,27,,60.605,44.78,3.78,,,,,,,,,,,,
35,28,20,35282055.69,2000,8000,55.69,27,,62.25,44.78,4.17,,,,,,,,,,,,
35,28,25,35282555.69,,,55.69,27,,63.91,44.78,4.57,,,,,,,,,,,,
35,28,30,35283055.69,3000,7000,55.69,27,,65.57,44.78,4.97,,,,,,,,,,,,
35,28,35,35283555.69,,,55.69,27,,67.245,44.78,5.37,,,,,,,,,,,,
35,28,40,35284055.69,4000,6000,55.69,27,,68.92,44.78,5.77,,,,,,,,,,,,
35,28,45,35284555.69,,,55.69,27,,70.61,44.78,6.17,,,,,,,,,,,,
35,28,50,35285055.69,5000,5000,55.69,27,,72.30,44.78,6.57,,,,,,,,,,,,
35,28,55,35285555.69,,,55.69,27,,74.00,44.78,6.98,,,,,,,,,,,,
35,28,60,35286055.69,6000,4000,55.69,27,,75.70,44.78,7.38,,,,,,,,,,,,
35,28,65,35286555.69,,,55.69,27,,77.42,44.78,7.80,,,,,,,,,,,,
35,28,70,35287055.69,7000,3000,55.69,27,,79.14,44.78,8.21,,,,,,,,,,,,
35,28,75,35287555.69,,,55.69,27,,80.87,44.78,8.62,,,,,,,,,,,,
35,28,80,35288055.69,8000,2000,55.69,27,,82.60,44.78,9.03,,,,,,,,,,,,
35,28,85,35288555.69,,,55.69,27,,84.35,44.78,9.45,,,,,,,,,,,,
35,28,90,35289055.69,9000,1000,55.69,27,,86.09,44.78,9.87,,,,,,,,,,,,
35,28,95,35289555.69,,,55.69,27,,87.85,44.78,10.29,,,,,,,,,,,,
35,28,100,352810055.69,10000,0,55.69,27,,89.61,44.78,10.71,,,,,,,,,,,,
,,,55.69,,,55.69,27,,72.65,44.78,6.66,,,,,,,,,,,,
34,27,0,3427055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
34,27,5,3427555.69,,,55.69,27,,57.105,44.78,2.94,,,,,,,,,,,,
34,27,10,34271055.69,1000,9000,55.69,27,,58.52,44.78,3.28,,,,,,,,,,,,
34,27,15,34271555.69,,,55.69,27,,59.945,44.78,3.62,,,,,,,,,,,,
34,27,20,34272055.69,2000,8000,55.69,27,,61.37,44.78,3.96,,,,,,,,,,,,
34,27,25,34272555.69,,,55.69,27,,62.805,44.78,4.31,,,,,,,,,,,,
34,27,30,34273055.69,3000,7000,55.69,27,,64.24,44.78,4.65,,,,,,,,,,,,
34,27,35,34273555.69,,,55.69,27,,65.69,44.78,4.99,,,,,,,,,,,,
34,27,40,34274055.69,4000,6000,55.69,27,,67.14,44.78,5.34,,,,,,,,,,,,
34,27,45,34274555.69,,,55.69,27,,68.60,44.78,5.69,,,,,,,,,,,,
34,27,50,34275055.69,5000,5000,55.69,27,,70.05,44.78,6.04,,,,,,,,,,,,
34,27,55,34275555.69,,,55.69,27,,71.515,44.78,6.39,,,,,,,,,,,,
34,27,60,34276055.69,6000,4000,55.69,27,,72.98,44.78,6.74,,,,,,,,,,,,
34,27,65,34276555.69,,,55.69,27,,74.46,44.78,7.09,,,,,,,,,,,,
34,27,70,34277055.69,7000,3000,55.69,27,,75.94,44.78,7.44,,,,,,,,,,,,
34,27,75,34277555.69,,,55.69,27,,77.425,44.78,7.80,,,,,,,,,,,,
34,27,80,34278055.69,8000,2000,55.69,27,,78.91,44.78,8.15,,,,,,,,,,,,
34,27,85,34278555.69,,,55.69,27,,80.41,44.78,8.51,,,,,,,,,,,,
34,27,90,34279055.69,9000,1000,55.69,27,,81.91,44.78,8.87,,,,,,,,,,,,
34,27,95,34279555.69,,,55.69,27,,83.425,44.78,9.23,,,,,,,,,,,,
34,27,100,342710055.69,10000,0,55.69,27,,84.94,44.78,9.59,,,,,,,,,,,,
,,,55.69,,,55.69,27,,70.315,44.78,6.10,,,,,,,,,,,,
34,28,0,3428055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
34,28,5,3428555.69,,,55.69,27,,57.33,44.78,3.00,,,,,,,,,,,,
34,28,10,34281055.69,1000,9000,55.69,27,,58.97,44.78,3.39,,,,,,,,,,,,
34,28,15,34281555.69,,,55.69,27,,60.625,44.78,3.78,,,,,,,,,,,,
34,28,20,34282055.69,2000,8000,55.69,27,,62.28,44.78,4.18,,,,,,,,,,,,
34,28,25,34282555.69,,,55.69,27,,63.945,44.78,4.58,,,,,,,,,,,,
34,28,30,34283055.69,3000,7000,55.69,27,,65.61,44.78,4.98,,,,,,,,,,,,
34,28,35,34283555.69,,,55.69,27,,67.285,44.78,5.38,,,,,,,,,,,,
34,28,40,34284055.69,4000,6000,55.69,27,,68.96,44.78,5.78,,,,,,,,,,,,
34,28,45,34284555.69,,,55.69,27,,70.65,44.78,6.18,,,,,,,,,,,,
34,28,50,34285055.69,5000,5000,55.69,27,,72.34,44.78,6.58,,,,,,,,,,,,
34,28,55,34285555.69,,,55.69,27,,74.05,44.78,6.99,,,,,,,,,,,,
34,28,60,34286055.69,6000,4000,55.69,27,,75.75,44.78,7.40,,,,,,,,,,,,
34,28,65,34286555.69,,,55.69,27,,77.47,44.78,7.81,,,,,,,,,,,,
34,28,70,34287055.69,7000,3000,55.69,27,,79.19,44.78,8.22,,,,,,,,,,,,
34,28,75,34287555.69,,,55.69,27,,80.92,44.78,8.63,,,,,,,,,,,,
34,28,80,34288055.69,8000,2000,55.69,27,,82.65,44.78,9.04,,,,,,,,,,,,
34,28,85,34288555.69,,,55.69,27,,84.40,44.78,9.46,,,,,,,,,,,,
34,28,90,34289055.69,9000,1000,55.69,27,,86.14,44.78,9.88,,,,,,,,,,,,
34,28,95,34289555.69,,,55.69,27,,87.9,44.78,10.30,,,,,,,,,,,,
34,28,100,342810055.69,10000,0,55.69,27,,89.66,44.78,10.72,,,,,,,,,,,,
,,,55.69,,,55.69,27,,72.675,44.78,6.66,,,,,,,,,,,,
33,27,0,3327055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
33,27,5,3327555.69,,,55.69,27,,57.115,44.78,2.95,,,,,,,,,,,,
33,27,10,33271055.69,1000,9000,55.69,27,,58.54,44.78,3.29,,,,,,,,,,,,
33,27,15,33271555.69,,,55.69,27,,59.97,44.78,3.63,,,,,,,,,,,,
33,27,20,33272055.69,2000,8000,55.69,27,,61.40,44.78,3.97,,,,,,,,,,,,
33,27,25,33272555.69,,,55.69,27,,62.84,44.78,4.31,,,,,,,,,,,,
33,27,30,33273055.69,3000,7000,55.69,27,,64.27,44.78,4.65,,,,,,,,,,,,
33,27,35,33273555.69,,,55.69,27,,65.72,44.78,5.00,,,,,,,,,,,,
33,27,40,33274055.69,4000,6000,55.69,27,,67.17,44.78,5.35,,,,,,,,,,,,
33,27,45,33274555.69,,,55.69,27,,68.63,44.78,5.70,,,,,,,,,,,,
33,27,50,33275055.69,5000,5000,55.69,27,,70.09,44.78,6.05,,,,,,,,,,,,
33,27,55,33275555.69,,,55.69,27,,71.56,44.78,6.40,,,,,,,,,,,,
33,27,60,33276055.69,6000,4000,55.69,27,,73.03,44.78,6.75,,,,,,,,,,,,
33,27,65,33276555.69,,,55.69,27,,74.51,44.78,7.10,,,,,,,,,,,,
33,27,70,33277055.69,7000,3000,55.69,27,,75.99,44.78,7.45,,,,,,,,,,,,
33,27,75,33277555.69,,,55.69,27,,77.48,44.78,7.81,,,,,,,,,,,,
33,27,80,33278055.69,8000,2000,55.69,27,,78.97,44.78,8.17,,,,,,,,,,,,
33,27,85,33278555.69,,,55.69,27,,80.465,44.78,8.52,,,,,,,,,,,,
33,27,90,33279055.69,9000,1000,55.69,27,,81.96,44.78,8.88,,,,,,,,,,,,
33,27,95,33279555.69,,,55.69,27,,83.47,44.78,9.24,,,,,,,,,,,,
33,27,100,332710055.69,10000,0,55.69,27,,84.98,44.78,9.60,,,,,,,,,,,,
,,,55.69,,,55.69,27,,70.335,44.78,6.10,,,,,,,,,,,,
33,28,0,3328055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
33,28,5,3328555.69,,,55.69,27,,57.34,44.78,3.00,,,,,,,,,,,,
33,28,10,33281055.69,1000,9000,55.69,27,,58.99,44.78,3.39,,,,,,,,,,,,
33,28,15,33281555.69,,,55.69,27,,60.645,44.78,3.79,,,,,,,,,,,,
33,28,20,33282055.69,2000,8000,55.69,27,,62.30,44.78,4.18,,,,,,,,,,,,
33,28,25,33282555.69,,,55.69,27,,63.97,44.78,4.58,,,,,,,,,,,,
33,28,30,33283055.69,3000,7000,55.69,27,,65.64,44.78,4.98,,,,,,,,,,,,
33,28,35,33283555.69,,,55.69,27,,67.32,44.78,5.38,,,,,,,,,,,,
33,28,40,33284055.69,4000,6000,55.69,27,,69.00,44.78,5.78,,,,,,,,,,,,
33,28,45,33284555.69,,,55.69,27,,70.70,44.78,6.19,,,,,,,,,,,,
33,28,50,33285055.69,5000,5000,55.69,27,,72.39,44.78,6.59,,,,,,,,,,,,
33,28,55,33285555.69,,,55.69,27,,74.095,44.78,7.00,,,,,,,,,,,,
33,28,60,33286055.69,6000,4000,55.69,27,,75.80,44.78,7.41,,,,,,,,,,,,
33,28,65,33286555.69,,,55.69,27,,77.52,44.78,7.82,,,,,,,,,,,,
33,28,70,33287055.69,7000,3000,55.69,27,,79.24,44.78,8.23,,,,,,,,,,,,
33,28,75,33287555.69,,,55.69,27,,80.975,44.78,8.64,,,,,,,,,,,,
33,28,80,33288055.69,8000,2000,55.69,27,,82.71,44.78,9.06,,,,,,,,,,,,
33,28,85,33288555.69,,,55.69,27,,84.455,44.78,9.48,,,,,,,,,,,,
33,28,90,33289055.69,9000,1000,55.69,27,,86.20,44.78,9.89,,,,,,,,,,,,
33,28,95,33289555.69,,,55.69,27,,87.96,44.78,10.31,,,,,,,,,,,,
33,28,100,332810055.69,10000,0,55.69,27,,89.71,44.78,10.73,,,,,,,,,,,,
,,,55.69,,,55.69,27,,72.7,44.78,6.67,,,,,,,,,,,,
32,27,0,3227055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
32,27,5,3227555.69,,,55.69,27,,57.12,44.78,2.95,,,,,,,,,,,,
32,27,10,32271055.69,1000,9000,55.69,27,,58.55,44.78,3.29,,,,,,,,,,,,
32,27,15,32271555.69,,,55.69,27,,59.985,44.78,3.63,,,,,,,,,,,,
32,27,20,32272055.69,2000,8000,55.69,27,,61.42,44.78,3.97,,,,,,,,,,,,
32,27,25,32272555.69,,,55.69,27,,62.86,44.78,4.32,,,,,,,,,,,,
32,27,30,32273055.69,3000,7000,55.69,27,,64.3,44.78,4.66,,,,,,,,,,,,
32,27,35,32273555.69,,,55.69,27,,65.755,44.78,5.01,,,,,,,,,,,,
32,27,40,32274055.69,4000,6000,55.69,27,,67.21,44.78,5.36,,,,,,,,,,,,
32,27,45,32274555.69,,,55.69,27,,68.67,44.78,5.71,,,,,,,,,,,,
32,27,50,32275055.69,5000,5000,55.69,27,,70.13,44.78,6.05,,,,,,,,,,,,
32,27,55,32275555.69,,,55.69,27,,71.605,44.78,6.41,,,,,,,,,,,,
32,27,60,32276055.69,6000,4000,55.69,27,,73.08,44.78,6.76,,,,,,,,,,,,
32,27,65,32276555.69,,,55.69,27,,74.56,44.78,7.11,,,,,,,,,,,,
32,27,70,32277055.69,7000,3000,55.69,27,,76.04,44.78,7.47,,,,,,,,,,,,
32,27,75,32277555.69,,,55.69,27,,77.53,44.78,7.82,,,,,,,,,,,,
32,27,80,32278055.69,8000,2000,55.69,27,,79.02,44.78,8.18,,,,,,,,,,,,
32,27,85,32278555.69,,,55.69,27,,80.515,44.78,8.53,,,,,,,,,,,,
32,27,90,32279055.69,9000,1000,55.69,27,,82.01,44.78,8.89,,,,,,,,,,,,
32,27,95,32279555.69,,,55.69,27,,83.52,44.78,9.25,,,,,,,,,,,,
32,27,100,322710055.69,10000,0,55.69,27,,85.03,44.78,9.61,,,,,,,,,,,,
,,,55.69,,,55.69,27,,70.36,44.78,6.11,,,,,,,,,,,,
32,28,0,3228055.69,0,10000,55.69,27,,55.69,44.78,2.61,,,,,,,,,,,,
32,28,5,3228555.69,,,55.69,27,,57.345,44.78,3.00,,,,,,,,,,,,
32,28,10,32281055.69,1000,9000,55.69,27,,59,44.78,3.40,,,,,,,,,,,,
32,28,15,32281555.69,,,55.69,27,,60.66,44.78,3.79,,,,,,,,,,,,
32,28,20,32282055.69,2000,8000,55.69,27,,62.32,44.78,4.19,,,,,,,,,,,,
32,28,25,32282555.69,,,55.69,27,,64.00,44.78,4.59,,,,,,,,,,,,
32,28,30,32283055.69,3000,7000,55.69,27,,65.67,44.78,4.99,,,,,,,,,,,,
32,28,35,32283555.69,,,55.69,27,,67.355,44.78,5.39,,,,,,,,,,,,
32,28,40,32284055.69,4000,6000,55.69,27,,69.04,44.78,5.79,,,,,,,,,,,,
32,28,45,32284555.69,,,55.69,27,,70.74,44.78,6.20,,,,,,,,,,,,
32,28,50,32285055.69,5000,5000,55.69,27,,72.44,44.78,6.61,,,,,,,,,,,,
32,28,55,32285555.69,,,55.69,27,,74.15,44.78,7.01,,,,,,,,,,,,
32,28,60,32286055.69,6000,4000,55.69,27,,75.86,44.78,7.42,,,,,,,,,,,,
32,28,65,32286555.69,,,55.69,27,,77.58,44.78,7.83,,,,,,,,,,,,
32,28,70,32287055.69,7000,3000,55.69,27,,79.3,44.78,8.24,,,,,,,,,,,,
32,28,75,32287555.69,,,55.69,27,,81.03,44.78,8.66,,,,,,,,,,,,
32,28,80,32288055.69,8000,2000,55.69,27,,82.76,44.78,9.07,,,,,,,,,,,,
32,28,85,32288555.69,,,55.69,27,,84.505,44.78,9.49,,,,,,,,,,,,
32,28,90,32289055.69,9000,1000,55.69,27,,86.25,44.78,9.90,,,,,,,,,,,,
32,28,95,32289555.69,,,55.69,27,,88.005,44.78,10.32,,,,,,,,,,,,
32,28,100,322810055.69,10000,0,55.69,27,,89.76,44.78,10.74,,,,,,,,,,,,
,,,,,,,,,71.385,44.78,6.35,,,,,,,,,,,,
40,27,0,4027053.01,0,10000,53.01,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
40,27,5,40275,,,,26,,54.51,44.78,2.32,,,,,,,,,,,,
40,27,10,40271053.01,1000,9000,53.01,26,50%,56.01,44.78,2.68,,,,,,,,,,,,
40,27,15,40271553.01,,,53.01,26,,57.535,44.78,3.05,,,,,,,,,,,,
40,27,20,40272053.01,2000,8000,53.01,26,50%,59.06,44.78,3.41,,,,,,,,,,,,
40,27,25,40272553.01,,,53.01,26,,60.595,44.78,3.78,,,,,,,,,,,,
40,27,30,40273053.01,3000,7000,53.01,26,50%,62.13,44.78,4.14,,,,,,,,,,,,
40,27,35,40273553.01,,,53.01,26,,63.685,44.78,4.52,,,,,,,,,,,,
40,27,40,40274053.01,4000,6000,53.01,26,50%,65.24,44.78,4.89,,,,,,,,,,,,
40,27,45,40274553.01,,,53.01,26,,66.81,44.78,5.26,,,,,,,,,,,,
